8745,alfombra,Belleza,41,Apple,25530
8746,cojin,Lectura,55,NebulaNexus,92750
8747,botella,Moda,76,CosmicWave,76400
8748,botella,Cine,86,CosmicWave,64260
8749,vaso,Deporte,59,AstroTech,94130
8750,sierra,Tecnologia,57,Quasar,47490
8751,olla a presion,Juegos,11,Quasar,71920
8752,etiquetas,Ciencia,47,Hyperion,80550
8753,licuadora,Belleza,31,Aurora,25990
8754,plato,Fotografia,12,InterGalactic,77360
8755,lapicero,Limpieza,41,Cosmic,41910
8756,hervidor,Deporte,90,NebulaX,47350
8757,etiquetas,Entretenimiento,13,Galaxia,70650
8758,vajilla,Moda,13,Toyota,77860
8759,alfombra,Moda,12,CosmicPro,58300
8760,cafetera,Entretenimiento,15,Nike,72230
8761,bolsillo,Belleza,23,Toyota,47110
8762,toalla,Ciencia,79,OrbitalX,21470
8763,cafetera,Belleza,12,OrbitalX,10350
8764,clavos,Ciencia,86,CosmicX,33880
8765,cuchillo,Deporte,50,Coca-Cola,57060
8766,subrayador,Entretenimiento,59,Sony,60710
8767,tostadora,Deporte,12,Mazda,25970
8768,resaltador,Tecnologia,22,Zepto,44060
8769,clavos,Deporte,2,Coca-Cola,14910
8770,escritorio,Musica,94,NebulaNexus,83140
8771,pantalla,Arte,12,Chevrolet,47100
8772,cafetera,Finanzas,49,Honda,88590
8773,horno,Ciencia,88,Astro,37120
8774,figura,Limpieza,44,Chevrolet,73360
8775,corrector,Automovil,27,NanoTech,38080
8776,pendrive,Automovil,39,CosmicX,49840
8777,tablet,Jardineria,31,Toyota,31200
8778,boligrafo,Finanzas,58,Quasar,47740
8779,microondas,Arte,23,NanoTech,19110
8780,espejo,Automovil,64,Nike,25540
8781,lampara,Entretenimiento,59,OrbitalX,98600
8782,libro,Belleza,97,Zeno,84470
8783,lapiz,Juegos,7,Sony,28260
8784,olla,Comida,30,NebulaTech,28470
8785,sofa,Entretenimiento,75,AstroTech,28170
8786,bol,Ciencia,57,Samsung,36470
8787,mouse,Arte,15,Mazda,67540
8788,colchon,Musica,67,Nissan,18370
8789,puzzle,Limpieza,4,CosmicNexus,22620
8790,sarten,Finanzas,13,Quasar,25420
8791,olla,Fotografia,7,Apple,73070
8792,cuaderno,Lectura,8,Sony,80240
8793,kit de herramientas,Juegos,17,NebulaPro,59700
8794,hervidor,Cine,83,Cosmo,20430
8795,bol,Automovil,56,Starlight,74470
8796,bolsa,Tecnologia,70,Toyota,83190
8797,pintura,Juegos,59,AstroTech,24800
8798,cargador,Limpieza,71,CosmicX,81280
8799,pantalla,Entretenimiento,12,Pepsi,97850
8800,pega,Jardineria,23,CosmicX,58790
8801,corrector,Bricolaje,75,Toyota,36500
8802,balon,Bricolaje,33,Pepsi,31000
8803,bolsillo,Turismo,63,Astro,56320
8804,tenedor,Cine,81,Sony,15970
8805,plato,Lectura,14,Astro,35680
8806,resaltador,Finanzas,38,Samsung,83460
8807,alfombra,Fotografia,74,AstroNexus,52390
8808,dron,Musica,89,McDonalds,46740
8809,cinta embalaje,Entretenimiento,76,Nissan,70120
8810,mueble,Arte,11,Orbital,48330
8811,zapatos,Cine,43,Orbit,71160
8812,jarra,Entretenimiento,46,NebulaX,34630
8813,bolsillo,Juegos,38,Zepto,45190
8814,almohada,Comida,81,Nike,60350
8815,maletin,Cine,63,Starlight,33850
8816,bolsillo,Musica,26,CosmicNexus,88920
8817,mueble,Automovil,37,NanoTech,98360
8818,camara,Automovil,67,Zepto,99510
8819,jarra,Turismo,24,Ford,55480
8820,balon,Turismo,38,McDonalds,49280
8821,pega,Cine,8,Amazon,98810
8822,cargador,Tecnologia,19,AstroNexus,77840
8823,exprimidor,Limpieza,49,Galaxia,41230
8824,auriculares,Limpieza,77,Pepsi,33410
8825,sofa,Lectura,76,NebulaTech,20340
8826,portatil,Musica,16,TecniCo,11480
8827,puzzle,Musica,61,Xero,24920
8828,consola,Lectura,87,Cosmic,82540
8829,zapatos,Fotografia,34,Pepsi,32960
8830,juego,Arte,90,InterGalactic,74610
8831,exprimidor,Automovil,61,Hyperion,86740
8832,boligrafo,Ciencia,27,Orbit,10600
8833,pincel,Lectura,25,Hyperion,64840
8834,pluma,Ciencia,96,CosmicX,26900
8835,cinta embalaje,Comida,42,Ford,50860
8836,cinta adhesiva,Bricolaje,93,Orbit,52590
8837,cojin,Finanzas,31,NanoTech,36790
8838,toalla,Fotografia,71,Xero,88640
8839,horno,Arte,60,Hyundai,17160
8840,zapatos,Musica,63,Nissan,79540
8841,almohada,Automovil,31,Mazda,44810
8842,pintura,Ciencia,8,Honda,15600
8843,impresora,Ciencia,39,Cosmo,24440
8844,pantalla,Finanzas,58,TecniCo,58070
8845,balon,Belleza,17,Hyundai,68840
8846,balon,Ciencia,72,Ford,90860
8847,sierra,Entretenimiento,58,NanoTech,60780
8848,juego,Fotografia,18,Cosmic,94330
8849,carpeta de archivo,Cine,17,CosmicNexus,47070
8850,bol,Musica,67,Hyperion,77320
8851,plato,Lectura,47,Hyperion,80870
8852,cacerola,Fotografia,77,CosmicNexus,91320
8853,vaso,Comida,16,CosmicPro,72450
8854,lapiz,Limpieza,98,OrbitalX,41750
8855,subrayador,Cine,34,Cosmic,43590
8856,auriculares,Tecnologia,52,Mazda,15240
8857,batidora,Belleza,4,CosmicX,77160
8858,dron,Turismo,18,Astro,12540
8859,tablet,Ciencia,19,Cosmic,34490
8860,cuaderno,Juegos,67,Adidas,22030
8861,tenedor de ensalada,Finanzas,4,Honda,78320
8862,libro,Juegos,36,CosmicNexus,52820
8863,gomas,Entretenimiento,70,CosmicNexus,50490
8864,silla,Ciencia,55,NebulaTech,87720
8865,candelabro,Jardineria,68,Xero,19260
8866,persiana,Moda,30,Honda,94340
8867,figura,Belleza,30,CosmicPro,51450
8868,candelabro,Turismo,69,Hyperion,18070
8869,tenedor de ensalada,Juegos,75,Coca-Cola,13690
8870,cinta adhesiva,Lectura,66,Cosmic,88720
8871,bol,Arte,35,Mazda,17040
8872,colchon,Automovil,40,Sony,97450
8873,sierra,Tecnologia,84,McDonalds,65120
8874,botella,Limpieza,9,Orbit,80070
8875,alfombra,Moda,78,Hyperion,65220
8876,destornillador,Entretenimiento,76,NebulaPro,11640
8877,mochila,Cine,68,CosmicPro,55060
8878,cojin,Automovil,2,Microsoft,11340
8879,decoracion,Fotografia,85,Amazon,67220
8880,calculadora,Jardineria,37,Cosmic,31070
8881,lapiz,Tecnologia,58,Cosmic,42380
8882,tijeras,Bricolaje,56,NebulaX,76550
8883,mueble,Finanzas,58,Galaxia,15540
8884,pincel,Entretenimiento,58,Orbital,69920
8885,mu�eco,Limpieza,8,Hyundai,58680
8886,bol,Finanzas,18,Ford,82250
8887,escritorio,Automovil,18,Pepsi,37390
8888,juguete,Fotografia,85,Zeno,43600
8889,marcador,Fotografia,68,Galaxia,55660
8890,libro,Arte,16,InterGalactic,12590
8891,boligrafo,Belleza,11,Nissan,32910
8892,toalla,Limpieza,98,McDonalds,12580
8893,mouse,Turismo,83,Aurora,98410
8894,balon,Fotografia,91,AstroTech,18510
8895,etiquetas,Limpieza,84,NebulaNexus,43150
8896,persiana,Comida,1,Microsoft,97990
8897,reloj de pared,Belleza,75,Aurora,29680
8898,hervidor,Arte,31,Nova,80820
8899,juego de mesa,Limpieza,8,AstroNexus,62780
8900,sabana,Ciencia,62,Starlight,93360
8901,almohada,Jardineria,76,CosmicNexus,37060
8902,plato,Lectura,29,Zeno,94000
8903,lampara,Fotografia,35,AstroTech,26000
8904,mueble,Automovil,85,Mazda,35080
8905,cuadro,Comida,60,NebulaX,54580
8906,bol,Automovil,98,CosmicPro,77040
8907,juguete,Arte,66,Aurora,97900
8908,sierra,Comida,3,Toyota,98800
8909,nevera,Finanzas,96,AstroTech,16510
8910,nevera,Turismo,88,NebulaNexus,61640
8911,resaltador,Tecnologia,17,Coca-Cola,59910
8912,pincel,Musica,6,Cosmic,89670
8913,nevera,Turismo,64,Hyundai,65990
8914,tenedor de ensalada,Bricolaje,74,NebulaPro,58720
8915,mochila,Musica,17,AstroTech,60150
8916,persiana,Juegos,49,Zepto,58480
8917,dron,Juegos,35,Ventura,70730
8918,bol,Bricolaje,28,Amazon,19070
8919,exprimidor,Deporte,65,CosmicNexus,70290
8920,tele,Belleza,21,Kia,15960
8921,juego de mesa,Limpieza,76,Hyundai,73900
8922,sarten,Deporte,83,CosmicNexus,64940
8923,tablet,Lectura,69,Hyundai,82960
8924,recipiente,Lectura,62,Hyperion,99630
8925,brocha,Fotografia,29,Chevrolet,61520
8926,maletin,Deporte,42,AstroNexus,91310
8927,portatil,Musica,90,OrbitalX,47040
8928,etiquetas,Automovil,80,Chevrolet,21580
8929,cuadro,Belleza,91,Zeno,83990
8930,mu�eco,Ciencia,89,Ford,95360
8931,balon,Jardineria,27,CosmicPro,41040
8932,pluma,Jardineria,58,NanoTech,59030
8933,sabana,Juegos,40,NebulaX,44900
8934,horno,Finanzas,62,CosmicPro,72550
8935,nevera,Entretenimiento,32,Orbital,49270
8936,bolsa,Musica,20,Nebula,38430
8937,destornillador,Fotografia,23,McDonalds,18930
8938,cinta embalaje,Entretenimiento,66,Ventura,27030
8939,bolsa,Finanzas,44,Ford,13630
8940,pendrive,Jardineria,47,Nike,62890
8941,impresora,Automovil,90,Sony,25400
8942,mouse,Moda,85,AstroNexus,80200
8943,toalla,Tecnologia,78,Kia,82990
8944,marcador,Turismo,100,Nebula,50650
8945,martillo,Jardineria,57,Microsoft,80570
8946,maletin,Lectura,35,OrbitalX,35130
8947,batidora,Finanzas,92,Coca-Cola,74700
8948,corrector,Arte,6,NebulaNexus,87530
8949,sarten,Cine,85,Toyota,27850
8950,juego,Juegos,1,NebulaTech,29620
8951,sierra,Fotografia,38,Astro,43840
8952,papel,Turismo,23,CosmicNexus,77960
8953,batidora,Tecnologia,59,Quasar,79490
8954,pluma,Ciencia,43,Nike,68240
8955,almohada,Deporte,88,Amazon,44080
8956,botella,Comida,74,OrbitalPro,33640
8957,impresora,Jardineria,83,Hyundai,54120
8958,cinta embalaje,Belleza,34,Intel,27160
8959,exprimidor,Lectura,3,Microsoft,12920
8960,zapatos,Ciencia,70,Ford,74650
8961,auriculares,Ciencia,44,Aurora,65550
8962,persiana,Bricolaje,76,AstroTech,66770
8963,decoracion,Entretenimiento,49,Aurora,44310
8964,sabana,Bricolaje,66,Coca-Cola,84220
8965,hervidor,Juegos,72,Coca-Cola,95870
8966,tostadora,Jardineria,65,Intel,76130
8967,cuadro,Turismo,5,Ford,85100
8968,jarra,Limpieza,5,Toyota,18880
8969,libro,Finanzas,84,Mazda,99980
8970,pincel,Cine,85,NebulaPro,98790
8971,brocha,Juegos,53,Ventura,61040
8972,jarra,Belleza,20,AstroNexus,23700
8973,reloj,Comida,57,NebulaTech,75800
8974,shampoo,Belleza,43,Starlight,10980
8975,alfombra,Arte,52,AstroNexus,14400
8976,sarten,Entretenimiento,41,OrbitalNexus,25950
8977,resaltador,Lectura,78,AstroTech,80670
8978,jarra,Lectura,30,Hyperion,37680
8979,juego de mesa,Automovil,59,Pepsi,78720
8980,cuaderno,Moda,75,Adidas,56040
8981,papel,Tecnologia,3,OrbitalX,15980
8982,caja,Ciencia,68,Apple,33960
8983,maletin,Musica,20,Toyota,78480
8984,botella,Belleza,78,Honda,66850
8985,portatil,Entretenimiento,89,Chevrolet,27710
8986,cacerola,Entretenimiento,73,Cosmo,55880
8987,bolsa,Comida,100,Nike,60180
8988,olla a presion,Cine,37,CosmicX,20020
8989,clavos,Finanzas,36,Chevrolet,95250
8990,teclado,Limpieza,28,Samsung,42540
8991,zapatos,Tecnologia,75,Nova,29800
8992,cortina,Tecnologia,79,Honda,28360
8993,cortina,Entretenimiento,56,AstroTech,47740
8994,tenedor de ensalada,Jardineria,64,OrbitalPro,70030
8995,vajilla,Limpieza,11,NebulaNexus,97130
8996,cortina,Moda,35,Amazon,56910
8997,brocha,Comida,80,Apple,91540
8998,nevera,Tecnologia,8,Orbital,11940
8999,carpeta,Juegos,19,Toyota,42930
9000,bol,Tecnologia,31,Pepsi,51020
9001,pega,Turismo,54,Cosmic,30320
9002,martillo,Turismo,64,Zepto,71000
9003,juego de mesa,Turismo,64,Ford,37420
9004,vaso,Arte,48,Nissan,71080
9005,cinta embalaje,Lectura,26,Ventura,61200
9006,licuadora,Moda,75,Amazon,44630
9007,jarra,Bricolaje,72,Samsung,85300
9008,subrayador,Juegos,51,Intel,14050
9009,recipiente,Moda,97,Zeno,38070
9010,llave inglesa,Lectura,29,Toyota,88350
9011,regla,Juegos,75,Orbit,79850
9012,caja,Fotografia,8,TecniCo,25870
9013,espejo,Comida,54,CosmicNexus,66840
9014,horno,Jardineria,56,Hyperion,68960
9015,clavos,Limpieza,78,Coca-Cola,74600
9016,boligrafo,Cine,82,Zeno,61560
9017,subrayador,Cine,44,Cosmic,70910
9018,maletin,Juegos,91,Quasar,18190
9019,espejo,Cine,39,Apple,75740
9020,celular,Turismo,0,AstroNexus,69350
9021,colchon,Fotografia,98,Microsoft,88220
9022,toalla,Finanzas,94,CosmicWave,39590
9023,alfombra,Comida,32,Apple,52210
9024,kit de herramientas,Limpieza,54,CosmicWave,11340
9025,pluma,Cine,9,NebulaNexus,68980
9026,candelabro,Tecnologia,93,InterGalactic,83600
9027,balon,Ciencia,2,Quasar,96450
9028,zapatos,Tecnologia,79,NebulaPro,83120
9029,juguete,Moda,61,NebulaNexus,75990
9030,cuchara,Musica,26,Samsung,86680
9031,vaso,Limpieza,3,Samsung,49560
9032,bolsa,Entretenimiento,87,Adidas,84100
9033,botella,Turismo,35,Intel,39140
9034,kit de herramientas,Deporte,80,Aurora,86420
9035,botella,Bricolaje,94,AstroTech,89600
9036,mochila,Bricolaje,33,NebulaTech,41040
9037,recipiente,Musica,24,CosmicX,64840
9038,juego,Limpieza,16,Amazon,36780
9039,cojin,Tecnologia,92,Adidas,46700
9040,boligrafo,Belleza,27,TecniCo,95370
9041,mueble,Comida,8,Chevrolet,58810
9042,destornillador,Comida,14,Orbital,99450
9043,sabana,Lectura,15,Amazon,41580
9044,toalla,Turismo,73,Galaxia,55880
9045,pega,Turismo,39,Cosmic,38860
9046,vaso,Finanzas,78,Cosmic,20010
9047,dron,Juegos,83,Nike,59120
9048,clavos,Arte,64,AstroTech,34010
9049,herramientataladro,Ciencia,24,AstroNexus,50500
9050,tele,Turismo,5,NebulaNexus,83760
9051,nevera,Jardineria,51,OrbitalX,93810
9052,kit de herramientas,Cine,92,Coca-Cola,57270
9053,vaso,Lectura,87,Cosmic,84860
9054,tenedor,Ciencia,58,CosmicX,68210
9055,maletin,Lectura,22,Orbital,21030
9056,escritorio,Jardineria,81,Astro,95950
9057,botella,Bricolaje,50,AstroTech,66250
9058,shampoo,Belleza,8,Hyundai,48360
9059,nevera,Juegos,4,Starlight,58110
9060,shampoo,Jardineria,92,Nissan,86330
9061,mouse,Cine,29,Kia,16990
9062,hervidor,Automovil,86,OrbitalPro,93160
9063,boligrafo,Lectura,33,Hyperion,16460
9064,pega,Bricolaje,39,CosmicNexus,72450
9065,resaltador,Juegos,12,AstroTech,32370
9066,pantalla,Jardineria,49,CosmicWave,96060
9067,camara,Fotografia,35,OrbitalPro,74950
9068,persiana,Deporte,57,Quasar,50010
9069,cuadro,Cine,87,Coca-Cola,63610
9070,licuadora,Ciencia,97,Aurora,55570
9071,subrayador,Deporte,97,Sony,58830
9072,cuchara,Ciencia,88,NanoTech,51120
9073,pega,Musica,18,McDonalds,90040
9074,juego de mesa,Musica,18,Honda,52570
9075,tijeras,Jardineria,43,Xero,55050
9076,silla,Ciencia,55,Mazda,29850
9077,botella,Fotografia,40,OrbitalX,55560
9078,olla,Finanzas,95,OrbitalPro,76210
9079,papel,Lectura,82,Quasar,93750
9080,nevera,Turismo,98,CosmicWave,18800
9081,lapicero,Finanzas,8,Aurora,73820
9082,olla,Tecnologia,2,Toyota,30570
9083,caja,Belleza,17,Kia,27150
9084,auriculares,Lectura,13,NebulaX,96450
9085,cargador,Belleza,100,NebulaTech,78450
9086,mouse,Cine,80,Nissan,72080
9087,cuchara,Ciencia,63,Microsoft,40740
9088,alfombra,Comida,12,Ford,32660
9089,tele,Entretenimiento,68,OrbitalPro,69680
9090,vajilla,Belleza,53,Nebula,71200
9091,cojin,Automovil,11,NebulaNexus,87920
9092,caja,Entretenimiento,60,Nike,70160
9093,pendrive,Fotografia,51,Hyperion,58840
9094,lampara,Jardineria,0,Nova,14340
9095,mochila,Arte,16,CosmicNexus,71450
9096,clavos,Arte,26,Microsoft,18240
9097,mouse,Comida,88,OrbitalX,47440
9098,juego de mesa,Turismo,28,NanoTech,81600
9099,cortina,Moda,89,Samsung,81870
9100,maletin,Limpieza,52,Kia,37940
9101,clavos,Arte,37,Galaxia,49590
9102,puzzle,Limpieza,32,Nissan,10450
9103,teclado,Lectura,62,Chevrolet,45060
9104,brocha,Arte,28,Aurora,22100
9105,pluma,Jardineria,71,Chevrolet,37530
9106,microondas,Automovil,20,Cosmo,33820
9107,consola,Fotografia,73,Quasar,30020
9108,llave inglesa,Limpieza,50,Orbital,91040
9109,herramientataladro,Deporte,29,Sony,71300
9110,vaso,Juegos,86,Coca-Cola,67420
9111,vaso,Entretenimiento,75,Coca-Cola,13800
9112,cafetera,Lectura,49,AstroNexus,63600
9113,destornillador,Jardineria,67,OrbitalX,45900
9114,jarra,Lectura,48,Xero,43320
9115,tijeras,Ciencia,72,McDonalds,21980
9116,mu�eco,Entretenimiento,17,AstroNexus,17480
9117,lapicero,Jardineria,7,Chevrolet,27730
9118,colchon,Lectura,48,Honda,45060
9119,kit de herramientas,Tecnologia,80,NebulaPro,81850
9120,decoracion,Ciencia,24,Toyota,31330
9121,lapiz,Arte,73,Cosmo,19860
9122,sarten,Limpieza,43,Nissan,44210
9123,juego de mesa,Bricolaje,91,Coca-Cola,98910
9124,reloj,Bricolaje,44,Chevrolet,96450
9125,lampara,Arte,4,Cosmo,75430
9126,cuchillo,Automovil,3,CosmicWave,87600
9127,sarten,Lectura,15,OrbitalNexus,77270
9128,pintura,Ciencia,88,Pepsi,61370
9129,olla a presion,Tecnologia,17,Amazon,48140
9130,papel,Bricolaje,58,Hyundai,57950
9131,papel,Finanzas,80,Honda,65070
9132,dron,Arte,65,McDonalds,27860
9133,pincel,Ciencia,72,Amazon,62090
9134,corrector,Automovil,97,AstroTech,67240
9135,olla a presion,Juegos,17,Coca-Cola,10590
9136,colchon,Lectura,83,NebulaNexus,97260
9137,mueble,Ciencia,91,OrbitalPro,29660
9138,reloj,Lectura,0,NebulaNexus,42940
9139,shampoo,Comida,47,Orbit,39370
9140,silla,Lectura,64,Amazon,13020
9141,persiana,Automovil,6,NanoTech,93080
9142,teclado,Turismo,45,Zepto,66720
9143,licuadora,Comida,98,Orbital,87690
9144,libro,Moda,24,NebulaTech,29120
9145,herramientataladro,Finanzas,91,Hyundai,38380
9146,bolsa,Tecnologia,23,Kia,59020
9147,mu�eco,Comida,46,Hyperion,33730
9148,cortina,Limpieza,23,McDonalds,37120
9149,clavos,Juegos,17,Nike,39200
9150,martillo,Limpieza,90,InterGalactic,94330
9151,llave inglesa,Limpieza,33,Pepsi,35660
9152,cacerola,Cine,39,Nissan,93990
9153,bolsillo,Belleza,89,Hyperion,26240
9154,exprimidor,Jardineria,55,OrbitalNexus,33170
9155,nevera,Juegos,27,Zeno,11320
9156,figura,Moda,9,Samsung,92470
9157,licuadora,Lectura,84,Orbit,85950
9158,marcador,Lectura,71,NebulaX,41690
9159,pintura,Jardineria,58,Astro,85290
9160,cortina,Lectura,63,Cosmic,24670
9161,sarten,Cine,4,Sony,99340
9162,subrayador,Arte,62,NebulaTech,23570
9163,llave inglesa,Ciencia,76,CosmicWave,90550
9164,teclado,Belleza,55,NebulaX,17900
9165,sierra,Bricolaje,9,Coca-Cola,97170
9166,libro,Belleza,95,Honda,82790
9167,olla,Deporte,23,AstroNexus,17200
9168,cargador,Tecnologia,69,Orbital,99680
9169,gomas,Ciencia,6,Starlight,12630
9170,tablet,Limpieza,99,InterGalactic,46140
9171,carpeta de archivo,Entretenimiento,4,AstroTech,68610
9172,toalla,Lectura,69,Nebula,66300
9173,consola,Comida,82,Ford,11660
9174,tostadora,Fotografia,58,Nike,81280
9175,hervidor,Fotografia,19,Apple,58300
9176,gomas,Fotografia,53,OrbitalNexus,73590
9177,dron,Lectura,22,Orbital,38780
9178,cuchara,Musica,22,Ford,91550
9179,llave inglesa,Automovil,23,CosmicPro,15310
9180,portatil,Juegos,69,OrbitalPro,56570
9181,carpeta,Tecnologia,55,Amazon,55380
9182,herramientataladro,Comida,18,Orbit,84020
9183,cortina,Ciencia,40,OrbitalX,14120
9184,balon,Belleza,35,CosmicPro,99620
9185,cargador,Fotografia,27,AstroTech,12300
9186,sarten,Tecnologia,62,OrbitalX,20980
9187,resaltador,Arte,85,Xero,52940
9188,tele,Automovil,70,Orbital,73570
9189,puzzle,Fotografia,99,NebulaTech,92070
9190,tele,Turismo,66,CosmicX,20170
9191,caja,Musica,11,McDonalds,34830
9192,corrector,Cine,87,Ventura,78730
9193,plato,Lectura,25,Kia,15790
9194,dron,Tecnologia,28,TecniCo,48000
9195,martillo,Belleza,90,Nebula,16680
9196,mueble,Lectura,59,Adidas,62710
9197,bol,Deporte,88,Mazda,19890
9198,jarra,Limpieza,86,Apple,52580
9199,estanteria,Moda,77,Nebula,98700
9200,brocha,Fotografia,9,NebulaX,26350
9201,mouse,Cine,39,Aurora,58640
9202,herramientataladro,Limpieza,13,InterGalactic,43560
9203,microondas,Entretenimiento,81,OrbitalPro,72820
9204,tostadora,Automovil,75,Samsung,27310
9205,llave inglesa,Entretenimiento,3,Intel,11680
9206,llave inglesa,Cine,49,Orbital,40280
9207,sabana,Bricolaje,62,Kia,88880
9208,toalla,Cine,93,OrbitalNexus,59920
9209,licuadora,Turismo,95,NebulaX,19860
9210,vajilla,Tecnologia,52,NanoTech,39520
9211,cuchillo,Comida,89,NebulaPro,75560
9212,olla,Arte,40,Sony,25400
9213,zapatos,Tecnologia,20,NebulaX,73870
9214,caja,Entretenimiento,60,InterGalactic,56610
9215,brocha,Cine,1,Zepto,73770
9216,regla,Belleza,4,Intel,63640
9217,recipiente,Fotografia,47,Toyota,58590
9218,lapicero,Finanzas,58,Aurora,66340
9219,estanteria,Automovil,44,CosmicPro,20600
9220,cinta embalaje,Juegos,6,Honda,76220
9221,alfombra,Juegos,84,Quasar,26540
9222,microondas,Belleza,29,Nebula,63840
9223,olla,Limpieza,63,Ford,61900
9224,clavos,Juegos,37,Samsung,79510
9225,mouse,Bricolaje,44,OrbitalPro,71000
9226,espejo,Lectura,36,Pepsi,21110
9227,marcador,Finanzas,75,TecniCo,27760
9228,shampoo,Deporte,53,NanoTech,99040
9229,cuchillo,Ciencia,61,Cosmo,65160
9230,pega,Comida,0,Cosmo,63620
9231,teclado,Finanzas,61,Chevrolet,95590
9232,cafetera,Fotografia,71,Samsung,73880
9233,reloj de pared,Entretenimiento,36,Starlight,50170
9234,gomas,Jardineria,70,OrbitalPro,22320
9235,zapatos,Lectura,12,Nissan,52590
9236,vajilla,Ciencia,58,Honda,29720
9237,decoracion,Comida,84,CosmicPro,58550
9238,pintura,Finanzas,94,Amazon,82080
9239,pega,Deporte,73,Ventura,72030
9240,licuadora,Lectura,22,Sony,74560
9241,espejo,Limpieza,54,OrbitalX,50380
9242,gomas,Limpieza,91,Orbit,64490
9243,pincel,Juegos,30,Mazda,40250
9244,plato,Ciencia,46,Nissan,95680
9245,mu�eco,Entretenimiento,80,McDonalds,57930
9246,regla,Tecnologia,32,Xero,81850
9247,cojin,Juegos,8,Apple,15050
9248,plato,Arte,8,Samsung,62340
9249,impresora,Cine,25,Aurora,22160
9250,sierra,Belleza,7,AstroTech,73920
9251,toalla,Entretenimiento,87,OrbitalX,94360
9252,persiana,Belleza,85,Astro,35670
9253,vajilla,Finanzas,61,Microsoft,22880
9254,batidora,Lectura,26,NebulaX,68520
9255,cacerola,Arte,52,NebulaNexus,50760
9256,cortina,Juegos,63,NebulaTech,59670
9257,marcador,Fotografia,6,NebulaTech,99860
9258,vajilla,Automovil,24,Quasar,53190
9259,zapatos,Moda,87,Xero,45250
9260,balon,Lectura,20,Hyperion,57600
9261,kit de herramientas,Comida,68,Coca-Cola,24200
9262,cuchara,Cine,34,Ventura,70900
9263,juego,Deporte,44,NanoTech,73290
9264,candelabro,Limpieza,56,Apple,99700
9265,kit de herramientas,Entretenimiento,89,Coca-Cola,16060
9266,vajilla,Belleza,0,Amazon,22780
9267,almohada,Bricolaje,47,InterGalactic,34590
9268,regla,Arte,78,Orbit,98710
9269,olla,Automovil,52,OrbitalPro,99670
9270,clavos,Bricolaje,41,Honda,32460
9271,juguete,Comida,34,NanoTech,94060
9272,regla,Bricolaje,41,Nike,62820
9273,pendrive,Bricolaje,66,OrbitalX,46410
9274,herramientataladro,Arte,19,Galaxia,89790
9275,tele,Jardineria,92,Nissan,51510
9276,portatil,Turismo,99,Pepsi,39440
9277,cuaderno,Comida,24,Mazda,55100
9278,cuchara,Automovil,26,Nova,80020
9279,cuchillo,Entretenimiento,11,CosmicX,67260
9280,tablet,Fotografia,22,Astro,87090
9281,llave inglesa,Tecnologia,64,Pepsi,89010
9282,pluma,Juegos,98,Nike,66190
9283,almohada,Limpieza,50,OrbitalX,73860
9284,plato,Belleza,48,Kia,76900
9285,bol,Juegos,56,Amazon,34350
9286,consola,Ciencia,87,Mazda,59100
9287,pantalla,Comida,24,CosmicNexus,28900
9288,olla,Deporte,75,Kia,84110
9289,espejo,Jardineria,49,Aurora,25640
9290,licuadora,Entretenimiento,7,Apple,81980
9291,teclado,Fotografia,80,Cosmo,58010
9292,camara,Fotografia,25,Kia,16620
9293,cuaderno,Comida,57,Nissan,46980
9294,portatil,Moda,86,AstroTech,73720
9295,batidora,Bricolaje,12,Nova,57140
9296,mueble,Automovil,15,Honda,20840
9297,marcador,Fotografia,32,Intel,44040
9298,sarten,Finanzas,22,AstroTech,64100
9299,tenedor,Automovil,90,Hyperion,80500
9300,cojin,Deporte,69,Hyundai,78780
9301,sierra,Ciencia,61,NebulaX,33520
9302,estanteria,Musica,47,Xero,67910
9303,sofa,Limpieza,72,Apple,71300
9304,decoracion,Jardineria,6,Ford,72490
9305,papel,Musica,62,Nike,45520
9306,gomas,Finanzas,44,AstroTech,14960
9307,regla,Lectura,84,TecniCo,58210
9308,zapatos,Juegos,88,Ford,93820
9309,auriculares,Limpieza,5,Chevrolet,96760
9310,cinta embalaje,Musica,57,CosmicNexus,43980
9311,persiana,Juegos,0,Apple,42180
9312,tenedor,Musica,88,Hyperion,20960
9313,regla,Cine,7,Intel,18070
9314,bolsa,Arte,25,Chevrolet,20000
9315,vaso,Musica,7,Intel,48560
9316,balon,Turismo,86,Aurora,18780
9317,martillo,Comida,85,Quasar,25750
9318,pincel,Turismo,64,OrbitalX,61810
9319,jarra,Ciencia,61,CosmicNexus,95200
9320,colchon,Ciencia,73,Mazda,35400
9321,subrayador,Entretenimiento,54,Orbit,52540
9322,marcador,Deporte,88,Nike,19110
9323,sarten,Comida,6,Honda,25540
9324,microondas,Limpieza,92,CosmicPro,12950
9325,libro,Lectura,3,Nissan,54670
9326,teclado,Ciencia,99,Sony,36220
9327,dron,Ciencia,16,Orbital,26040
9328,resaltador,Automovil,83,NebulaTech,40600
9329,olla a presion,Fotografia,53,AstroTech,39050
9330,cargador,Automovil,49,Galaxia,31580
9331,jarra,Entretenimiento,71,Coca-Cola,80620
9332,cuchillo,Automovil,46,CosmicPro,43320
9333,boligrafo,Musica,4,McDonalds,80220
9334,botella,Automovil,73,Microsoft,59500
9335,pantalla,Comida,96,Nova,19250
9336,sabana,Deporte,81,Toyota,53100
